X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
120.336026685298,16.039329077674,"9020762797",node,12.5,pharmacy,pharmacy,Shanel Drugstore,,,,,,,,,,,,,,,,,,,,,,,,127325279,2,2022/10/10 21:56:33+00,74d4bdad0ba34c60badf2bff92894b4f
120.33421468547,16.0385761313119,"9020908776",node,9.375,dentist,,Uniteeth Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,109947788,1,2021/08/19 18:05:14+00,8c541cd8bdef4a9daa81a10ceebc1928
120.331118829533,16.0343976687609,"9022650758",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,109983610,1,2021/08/20 11:44:14+00,ecf590d8f8d2415f97fe55a29f0ca798
120.328399823963,16.0436487752935,"9022938660",node,9.375,,laboratory,ORT Drug Testing Laboratory,,,,,,,,,,,,,,,,,,,,,,,,133439867,2,2023/03/08 13:03:04+00,8ab28ea8bedb46e5bff9f90821c9ca6d
120.328697465344,16.0436152476808,"9022938665",node,9.375,,laboratory,SMD Medical Diagnostics,,,,,,,,,,,,,,,,,,,,,,,,133439867,2,2023/03/08 13:03:04+00,6038a4e47a5e42cf921ce4cddadb3be4
120.337129743756,16.0723427958845,"9025236504",node,9.375,pharmacy,,Three Little Glitters Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,110038812,1,2021/08/21 18:46:49+00,3906eb58bd9149d2a2d05835d2674fad
120.336002545417,16.0706983503009,"9025251808",node,9.375,dentist,,Rosal-Gonzales Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110038114,1,2021/08/21 18:21:46+00,9764b476e1884313bb98112d7fa29b07
121.008497640635,14.4206790525359,"9027578530",node,12.5,dentist,dentist,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,110102078,2,2021/08/23 09:08:34+00,8b42e23b357f4b2aab8fb677c0ede8af
121.012889422622,14.4271338723507,"9027578554",node,12.5,clinic,clinic,,,,fertility,,,,,,,,,,,,,,,,,,,,,110087167,1,2021/08/23 04:39:03+00,b948ed41deba42278207fbe62894045a
125.607802390418,7.06569832500779,"1207131565",node,25,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,San Pedro Street,"8000",Davao City,150944647,5,2024/05/06 02:43:02+00,2b1a331f1dae411d83554ffcc947620c
121.066608956242,14.6997740485324,"9030196400",node,12.5,pharmacy,,Watson's,,,,,,,,,,,,,,,,,,,,,Dahlia Avenue,,,147516465,2,2024/02/16 05:47:32+00,6c2418b9b4014fd680a1ad57716074e4
121.006923016305,14.7363702759783,"9030325199",node,9.375,pharmacy,,Deiji Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,143081670,2,2023/10/24 20:00:14+00,d17783a2dcc145b19fea6f75c7c11748
121.043438274566,14.7558135253128,"9030859567",node,15.625,pharmacy,pharmacy,Generics Drugstore,,,,,,,,,,,yes,,,,,,,,,,,,,110147682,1,2021/08/24 05:31:25+00,f78c540257be4ef1a03d55b933084788
121.061418462702,14.7107886236737,"9031355326",node,28.125,dentist,dentist,Oida Dental Clinic,Unknown,,dentist,,,,,,,,,,,,,,,,,,Regalado Highway,"1121",Quezon City,127495780,3,2022/10/13 23:44:18+00,49a50e06c72344feb6ab7ec646d61742
121.057682229362,14.7267537184673,"9031355333",node,12.5,pharmacy,,Watsons,,,,,,,,,,,,,,,,,,,,,Belfast Avenue,,,127865854,2,2022/10/21 06:47:27+00,937439bc3726455ba229e16f86e38acd
120.982410224293,14.5797294371097,"9032519417",node,12.5,doctors,,Shiphealth,,,,,,,,,,,,,,,,,,,,,Maria Orosa Street,,,122050352,2,2022/06/07 04:49:41+00,d7dca792f5c04caf831e3d1d02767463
120.34060588664,16.0566221173874,"9032641452",node,12.5,clinic,birthing_centre,Julie's Bahay Paanakan,,,,,,,,,,,,,,,,,,,,,,,,122396645,2,2022/06/15 04:43:23+00,927aff04efcf42c0ac22560d6aa4b6b3
120.340724574389,16.0540180277095,"9032641503",node,9.375,clinic,,The City Doctors,,,,,,,,,,,,,,,,,,,,,,,,110181574,1,2021/08/24 15:39:01+00,b803b4341e6a4a0dbd81b19ec31df7cf
120.341035040083,16.0516241561631,"9032643997",node,9.375,dentist,,Bolos Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110181574,1,2021/08/24 15:39:01+00,35e99013bea841a19a1c1a8e8cb072b3
120.323939980922,16.0209736317334,"9035436625",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,126748468,2,2022/09/28 16:44:26+00,be773d4850354351a179dec57ed6e104
121.007541433121,14.5802469358116,"9037313382",node,12.5,dentist,dentist,Dr. Lui Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110273002,1,2021/08/26 08:47:05+00,28fc95cc9eb94903b5d93f2d45c79480
120.402470367031,16.0727499887407,"9038416818",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,127435726,2,2022/10/12 20:54:17+00,f3b4ddfcc92e45f9b7585ad75a870010
120.403006892653,16.0720000598637,"9038573479",node,12.5,pharmacy,pharmacy,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,127435726,3,2022/10/12 20:54:17+00,96322a551d954ed5933ec9f233aaacf7
120.404444472866,16.067893597861,"9038719416",node,12.5,pharmacy,pharmacy,Generika,,,,,,,,,,,,,,,,,,,,,,,,138979648,3,2023/07/25 09:54:45+00,60eca582ed2f4db284141fe4e8f26000
120.404426367956,16.0676602456766,"9038719411",node,12.5,clinic,laboratory,Mangaldan Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,110302686,1,2021/08/26 18:24:54+00,783c649b8c754eeebb4176f16022dc85
120.404622839766,16.0659932527735,"9038753226",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,110303332,1,2021/08/26 18:43:10+00,47a1cf2942b742939198e16ee61066c8
120.404516138139,16.0665352266327,"9038753246",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,110303332,1,2021/08/26 18:43:10+00,707c4c343684412287778b71a0a76292
120.352280117561,16.0239158473854,"9041281117",node,9.375,clinic,,DMW Children's Clinic,,,,,,,,,,,,,,,,,,,,,,,,110349366,1,2021/08/27 15:59:14+00,b8bc6456482e413b9a3da6e3c7335f70
120.352945389216,16.0217638775646,"9041332051",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,110350930,1,2021/08/27 16:36:37+00,fa01bde25ee142e297bc4673bd956cb9
120.353406058614,16.0208473164525,"9041398239",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,110351867,1,2021/08/27 17:00:49+00,2c55cf8556a14a9789733f1964951e5e
,,"286883114",way,21.875,clinic,clinic,Uy Medical Clinic,,,,,,,,,,,,,,,,,,,,,Tres de Abril Street,"6000",Cebu City,134326314,6,2023/03/31 04:17:04+00,ae89a3d2fdd5401a86f8d3aedba1295b
125.00157638189,11.2471559814974,"1210043257",node,12.5,pharmacy,pharmacy,Everwell,,,,,,,,,,,,,,,,,,,,,,,,139870345,3,2023/08/14 12:46:49+00,5be6574f72fc4fca95af39904056071e
125.00074615438,11.2452925167839,"1210043412",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Salazar Street,,,139870345,4,2023/08/14 12:46:49+00,039af3d8c38142569d38f9e2a115a9c9
124.997957830471,11.2453690435598,"1210043383",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,P. Burgos Street,,,136198446,4,2023/05/17 07:42:27+00,630c9c9da18247a8ade4534a483ce4f0
125.00074875277,11.2458846982431,"1210043369",node,15.625,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,139870345,2,2023/08/14 12:46:49+00,de58d8c749894d44a7aee9ac9a28a506
120.34339337236,16.0757551524855,"9048867640",node,9.375,pharmacy,,St. Joseph Drugstore,,,,,,,,,,,,,,,,,,,,,,,,110474055,1,2021/08/30 17:58:45+00,a657e320f0714efe964e54f892d1e75a
121.200315566923,13.844344587105,"9052009355",node,12.5,dentist,,Pascua Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,Rosario,110535608,1,2021/08/31 23:45:28+00,50e9064a851c461eaf05a89979ad91b7
121.199670495655,13.8442070400739,"9052009366",node,9.375,dentist,,Clet-Galabit Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,9b710f3b16d04dc28e563097d3b66e21
121.20386505146,13.8375476180025,"9052022216",node,12.5,dentist,,ADCV Dental Clinic,Dr. Abegail de Chavez-Villanueva,,,,,,,,,,,,,,,,,,,,,,,110585300,2,2021/09/01 21:04:51+00,22227198e496457c85322cfc5d5a2125
121.203339087036,13.8396437643482,"9052022271",node,9.375,dentist,,D.L. Delgado Dental,,,,,,,,,,,,,,,,,,,,,,,,110535608,1,2021/08/31 23:45:26+00,6d17dab8b9ad4f139ea1af02691b3060
121.206666283501,13.8452991182384,"9052022522",node,9.375,clinic,,Dr. Luis T. Luna,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,e921a765db064eeb9796973ebb5341d6
121.206133445916,13.8451747307953,"9052022443",node,12.5,dentist,,K.A.Z Dental Clinic,Dr. Katherine Zara Mendoza,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,682c9a8c076c401c92a94e81162a24be
121.204592684475,13.8444017516846,"9052022969",node,9.375,clinic,,Holistic Dialysis Clinic,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,745c6f5136374afc99f0b1c1dbaa746e
121.202307274755,13.8444796195651,"9052023021",node,9.375,dentist,,"Irma Subido-Bathan, DDM/Saskia S. Bathan, DDM",,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,92919911f14f446690ccc228635e8436
121.204492269275,13.8435951611422,"9052023061",node,9.375,clinic,,A.T. Dio Optical,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,1c0c673eeed642ae83f434408d142246
121.204894768265,13.8418600233663,"9052023127",node,9.375,dentist,,Dr. Diorella Lovely Reyes Almedina Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110535608,1,2021/08/31 23:45:28+00,8533aec1ab2a4cdc99f473e5e6705d69
121.205137424362,13.8411126928793,"9052023104",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,110585300,2,2021/09/01 21:04:51+00,a6f7af7c68dd48528624fe1f00c03522
121.205124097136,13.841164744498,"9052023102",node,12.5,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,,,,,,,,,,,,,,110585300,2,2021/09/01 21:04:51+00,b2d538797de8422dace4fb900e27c346
121.205100543988,13.8418542398531,"9052023097",node,9.375,pharmacy,,Hangyeu Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,110535608,1,2021/08/31 23:45:28+00,ffabb299ec41420291f04d2880339b06
121.205601446521,13.8452358348694,"9052023890",node,12.5,dentist,,I Love My Dentist,Dr. Maricel Obillo-Rueda,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,c4b1cd1cac4844b2943bd04d7def8345
121.204223294002,13.8451243555572,"9052024057",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,e8dc5f3c04754c99903d89bf221956c7
121.202372737419,13.8449699609008,"9052024132",node,12.5,pharmacy,,Hangyeu Pharmacy,,,,,,,,,,,,,,,,,,,,,G. Carandang Street,,,138643251,3,2023/07/18 00:45:31+00,b3ea646652e0407f8f7a10faa0847529
121.136057131167,13.8219563560905,"9052483490",node,12.5,clinic,,Toreja Maternity Clinic,Patricia S. dela Cruz-Toreja,,,,,,,,,,,,,,,,,,,,,,,110544880,1,2021/09/01 06:28:42+00,ea65840c4e46456f82255ce58cf3b509
121.064069323399,14.6213519566126,"9052582908",node,12.5,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,,,,110550526,2,2021/09/01 08:10:28+00,cdd10787205a4e139930a987ab1db9e2
120.460931794733,15.9831348709611,"9054123602",node,9.375,pharmacy,,Seven Twenty Four Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,110578415,1,2021/09/01 17:22:05+00,e0db4693da6c458fa065e24eb016d52b
121.133599557157,13.8202347969977,"9054485204",node,12.5,dentist,dentist,Javelosa Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,f66bc117f39d48e6b138357d61c2abd2
121.13349193352,13.819802542251,"9054485213",node,15.625,clinic,clinic,Dr. Lily Co-Austria,,,dermatology,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,d736bf396f00485e83ffa1930e3fe629
121.133420435886,13.8179261694065,"9054485216",node,12.5,pharmacy,pharmacy,Farmacia Chua Villanueva,,,,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,c22527fcd144401e8ecdaf25557adccc
121.133808685641,13.8201861819592,"9054485210",node,12.5,pharmacy,pharmacy,De Chavez Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,18b094568f9d45669250144cddbff2fa
121.133676670666,13.8194268653507,"9054498229",node,12.5,pharmacy,pharmacy,Generika,,,,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,8c8ae7c8393b429fb52510fbece54f70
121.133459998469,13.8181092301719,"9054498236",node,12.5,pharmacy,pharmacy,Hero Drug House,,,,,,,,,,,,,,,,,,,,,,,,110584229,1,2021/09/01 20:25:39+00,6e2578d3ff10447c98fa6a2eb3b84155
121.20254842211,13.8460574290185,"9054523843",node,12.5,clinic,clinic,Ilagan Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,136849145,2,2023/06/01 23:05:40+00,0ae01c0dd07741d4977446de4abd8729
123.372813171477,13.4082864680628,"9055656145",node,25,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,San Francisco Street,"4434",Nabua,156290135,3,2024/09/06 19:40:35+00,9fdd0ffccdd641edb8669a5e20caa5ee
123.373238553063,13.4080668621997,"9055656149",node,25,pharmacy,pharmacy,Chinkee Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Maharlika Highway,"4434",Nabua,156290135,2,2024/09/06 19:40:35+00,1eb7e024a9eb40fc8cb7836dae35afb1
,,"287216380",way,25,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 08:00-22:00,,,,,,,,,,,,,,,Senator Lorenzo G. Teves Street,"6200",Dumaguete,141674266,5,2023/09/24 09:40:53+00,0bee2d31e5d746a7ac737d023c970e2b
123.374964889841,13.4005845886938,"9057467007",node,18.75,clinic,clinic,Carino Clinic,,,,,,,,,,,,,,,,,,,,,,"4434",Nabua,110645222,1,2021/09/03 02:25:17+00,39bd15bc0dc042c79314058e8ca960ea
124.652170880769,8.48462695971747,"9057583022",node,15.625,dentist,dentist,Azucena Dental clinic,Maria Theresa Azucena,,,,,,,,,,,,,,,,,,,,,,,110646074,1,2021/09/03 03:05:31+00,4648a70cb6c840d897f575459e771b47
123.327373784726,13.4066701856739,"9061432645",node,18.75,clinic,clinic,Clinica Elgar,,,,,,,,,,,,,,,,,,,,,,"4434",Nabua,110701167,1,2021/09/04 03:37:26+00,d5355762f0f84eaeac6cdbc7557790dd
120.373391197989,16.0193862669104,"9062371964",node,12.5,clinic,laboratory,Montemayor Family Medical Clinic & Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,110718941,1,2021/09/04 14:28:31+00,e1809d778ce24848bad8393f6e2977d8
120.567682540085,16.409803079154,"9064920121",node,25,dentist,,Yurident,,,,,,"Mo-We 09:00-18:00;Th-Sa off;Su 09:00-18:00",,,,,,,,,,,,,,"308",Elpidio Quirino Highway,"2600",Baguio,140248779,6,2023/08/22 22:24:31+00,30ac0fabb2184e8f821d5ea356a20f5d
,,"287492498",way,25,clinic,"midwife;clinic",Don Ignacio Dimson Health Center,Rebecca Paez,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687211,3,2021/03/09 07:37:03+00,c618c63d95de4b59834230d9bc78d1b7
,,"287494417",way,25,clinic,"midwife;clinic",San Roque Dau Health Center,Rhoda Carlos,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687316,3,2021/03/09 07:38:24+00,a7cfee9b689b4960895035afd483830f
,,"287656375",way,28.125,pharmacy,pharmacy,Torno Drug and Convenience Store,Drugstores Association of the Philippines,survey,,private,,,,,,,,,,,water_works,,,,,,Talang - Del Carmen Road,,,100683206,5,2021/03/09 06:50:24+00,59fc71d3ad2c4b41a6e30eef8e8e1242
,,"23378684",way,21.875,hospital,,Alabang Medical Center,,,,private,,,,,,,,,,,,,,,,,Alabang-Zapote Road,,Muntinlupa,127048230,8,2022/10/05 13:37:20+00,c21fc92a20be4d5993fe678d97436319
120.357896747059,16.0115722376769,"9067164756",node,9.375,dentist,,Saplan-Peralta Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110809826,1,2021/09/06 15:34:46+00,2e4d0118845942df84d34003c01ff236
120.357402047133,16.0119658518499,"9067164734",node,9.375,dentist,,Sweet Smile Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110809826,1,2021/09/06 15:34:46+00,30a07d2caaa44ba2a567558823e80dda
,,"23378979",way,25,hospital,hospital,Ospital ng Muntinlupa,,,,,,,,,,,,,yes,,,,,,,,Centennial Lane,"1781",Muntinlupa,120689151,8,2022/05/08 05:28:01+00,f4f623d46af9405e9aa4455ecd90f462
120.337571553872,16.0177491974016,"9071210356",node,9.375,dentist,,Dentnovations,,,,,,,,,,,,,,,,,,,,,,,,110870718,1,2021/09/07 17:00:31+00,9d8b95399dc1425089d5724730fa67c6
,,"23378990",way,37.5,hospital,hospital,Asian Hospital and Medical Center,Sampaguita Adapon,,,private,,"Tu 09:30-17:00; Th 13:00-18:00",,,,,,,,,,,,,,"2205",Civic Drive,"1781",Muntinlupa,141427506,26,2023/09/18 14:17:51+00,f40d088b2eb4422798d5fea4d01c9519
,,"287802781",way,31.25,dentist,dentist,ADSMILE Dental Clinic,Dra. Heydilin Joi I. Tayag,survey,dentistry,private,,,,,,,,,,,water_works,,,,,,Guagua-Floridablanca Road,,,139321697,5,2023/08/01 23:44:33+00,6af4032953e140beb8aa0006931a33e7
120.487509133316,16.0446823477739,"9074322522",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,125625597,2,2022/08/31 19:07:40+00,f1450a9536d647b4977f83736b5d966f
120.574407341001,15.7380724973248,"9074489774",node,9.375,dentist,,Flores Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110933053,1,2021/09/08 18:08:34+00,7fbaabf7ead84a17b998d19c9018e0d9
120.573865450961,15.7370358235403,"9074530374",node,9.375,pharmacy,,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,110933687,1,2021/09/08 18:26:36+00,caa19a7c751a45988bf992f3020b99ce
120.573826642749,15.7371862787022,"9074530378",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,110933687,1,2021/09/08 18:26:36+00,eb35d99330ee41bd8a05c6d36bce6965
120.245302725548,16.0251846998877,"9080762029",node,12.5,dentist,dentist,New Smile Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,157272166,2,2024/09/29 21:50:03+00,97d247171d0d40059cbc6bbf87515491
120.231307880914,16.0169886235076,"9080796507",node,15.625,pharmacy,pharmacy,Saint Joseph Drug,,,,,,,,,,,yes,,,,,,,,,,,,,157272166,3,2024/09/29 21:50:03+00,483a8ce56b294aab895c4a46525abee8
120.231601582802,16.0182428914985,"9080800037",node,12.5,clinic,clinic,Dr. Manuel Clinic,,,,,,,,,,,,,,,,,,,,,,,,129717446,2,2022/12/04 20:29:12+00,cad45585a1cb4cd3ac322b7baf74780b
,,"287963479",way,12.5,pharmacy,,Mercury Drug,,,,,,,,,,,,yes,,,,,,,,,,,,90806284,3,2020/09/12 22:34:30+00,4c9e6b4abce749f2b3d005aa8df24b98
,,"287975636",way,15.625,hospital,hospital,Perpetual Help Hospital,,,,,,,,,,,,,,,,,,,,,,,Manila,88901356,3,2020/08/04 03:13:29+00,c1f424fdc781493cbbc3fe576cbf0d2d
120.232497440613,16.0146206520421,"9082005572",node,15.625,clinic,clinic,Nvitus Kidney Care & Dialysis Center,,,dialysis,,,,,,,,,,,,,,,,,,,,,155938590,2,2024/08/29 16:56:34+00,033fd5edad0d44e58ddddced88bd8b1d
120.231599571145,16.0184445600888,"9082067019",node,12.5,pharmacy,pharmacy,688 Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,129717446,2,2022/12/04 20:29:12+00,80543c6c6d964dfeaf7090176ba29ad9
120.231535868681,16.0191683374279,"9082080809",node,15.625,pharmacy,pharmacy,Saint Joseph Drug,,,,,,,,,,,yes,,,,,,,,,,,,,157272166,2,2024/09/29 21:50:03+00,c5fc79a0e3104461bc790ce82ae0a571
120.23142254535,16.0197091378206,"9082080783",node,12.5,pharmacy,pharmacy,Raine Drugmart,,,,,,,,,,,,,,,,,,,,,,,,157272166,2,2024/09/29 21:50:03+00,674b0b3dfced4945bcd2d4551d736305
120.231313245332,16.021022665867,"9082145999",node,15.625,pharmacy,pharmacy,Saint Joseph Drug,,,,,,,,,,,yes,,,,,,,,,,,,,157272166,2,2024/09/29 21:50:03+00,75d4a252039e41f58b70af07f21d4a37
120.231333948633,16.020906660327,"9082146000",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,157272166,3,2024/09/29 21:50:03+00,6c9fccd7bf7f46a3a1dfa1c886860032
120.231295978612,16.0212786491899,"9082145992",node,21.875,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,"2401",Lingayen,157272166,3,2024/09/29 21:50:03+00,597e8a3ecd4948ccbead42f776b58172
120.233269497714,16.0217658892213,"9082174132",node,15.625,doctors,doctor,Ramos Medical Clinic,,,,,,,,,,,,,,,,,,,,,Avenida Rizal East,,,157272166,3,2024/09/29 21:50:03+00,5f0be90706bf4396b243a9ed056e587c
120.240588240289,16.0242496985888,"9082208336",node,12.5,dentist,dentist,Casipit Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,157272166,2,2024/09/29 21:50:03+00,93791024ea1a47288cc69c73ae9a6243
120.456355862334,15.8124473872972,"9088111396",node,9.375,dentist,,Calsim Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,118662927,2,2022/03/19 11:41:55+00,5e71d61ead304f01b8a897d7e299ac0c
120.455076532452,15.8162034857473,"9088221176",node,9.375,pharmacy,,AlphaCare Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,118662927,2,2022/03/19 11:41:55+00,b8e194165f1b45cc97c121d76910a367
120.447912938905,15.8191525745599,"9091514162",node,9.375,dentist,,Arenas Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,111202183,1,2021/09/14 15:32:52+00,076854c9fbf34a2ea4864c244bde7f17
121.212070347934,13.8770801937682,"9093503176",node,9.375,dentist,,Vidal Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,111225319,1,2021/09/15 06:08:33+00,4b53dab2cedd4847bb3e98fdc4339915
121.211790057092,13.8770469176126,"9093503178",node,9.375,dentist,,"Dr. Exequiel R. de Veyra, D.M.D./Dr. Henry V. de Veyra, D.M.D.",,,,,,,,,,,,,,,,,,,,,,,,111225319,1,2021/09/15 06:08:33+00,8836c9b4e8e9497fa9ec9a51cd26369d
121.211762564449,13.8770430619371,"9093503179",node,9.375,clinic,,"Augustus Caesar K. Apalisok, M.D./Ambrosio Beshearse, M.D",,,,,,,,,,,,,,,,,,,,,,,,111225319,1,2021/09/15 06:08:33+00,05971d1c71bd40109e39108244eab36b
,,"288171343",way,25,clinic,clinic,Muntinlupa Health Center (Main),,,,government,,,,,,,,,,,,,,,,,National Highway,"1772",Muntinlupa,108195447,6,2021/07/18 14:48:36+00,58e97409ce3b40779cc9dd858eff00db
,,"288185193",way,28.125,hospital,hospital,San Lorenzo Ruiz General Hospital,Department of Health,,,government,,,,,,,,,,,,,,,,"25",O. Reyes Street,,Malabon City,121270043,3,2022/05/21 07:07:37+00,2fb02816c455434cadf0727bc8ffd75d
121.134792385797,14.5897992879443,"9097097156",node,12.5,dentist,dentist,JSL Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,111278533,1,2021/09/16 08:26:53+00,759d50d142f2470a8580d924363bceb0
120.747242854991,16.0279361434235,"9097813786",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,111292598,1,2021/09/16 13:42:06+00,904f0b1a2a0444378949e60c4661f5d8
120.746352361598,16.0265518721144,"9097994591",node,9.375,clinic,,Clinica Medenilla,,,,,,,,,,,,,,,,,,,,,,,,111294650,1,2021/09/16 14:26:42+00,7a57b034901c494f951d2871540211c8
120.746557550588,16.027089655022,"9097994571",node,9.375,dentist,,Okol Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,111294650,1,2021/09/16 14:26:42+00,98790ca3d7534a18899e3392e864b63b
120.742811175145,16.0190729513698,"9098476405",node,9.375,pharmacy,,Primicias Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,111297663,1,2021/09/16 15:31:04+00,8d299179b1824e04a8ffb87857fb8256
120.742543540977,16.0188545189731,"9098476416",node,9.375,pharmacy,,Lexman Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,111297663,1,2021/09/16 15:31:04+00,05d4f5bd74d34457856c2372d2941417
120.742491237901,16.0187977734886,"9098501417",node,9.375,dentist,,Alvaro's Dental Center,,,,,,,,,,,,,,,,,,,,,,,,111297663,1,2021/09/16 15:31:04+00,eae7832a6b3e494b88744cf071329b78
120.742442371406,16.0187087576769,"9098501423",node,9.375,pharmacy,,Ramos Drug Store,,,,,,,,,,,,,,,,,,,,,,,,142427706,2,2023/10/11 09:26:10+00,a7f0aa3f500042d6a148e79c284384f7
120.742373723619,16.0186340749196,"9098501432",node,9.375,pharmacy,,Ornella Roduta Drugstore,,,,,,,,,,,,,,,,,,,,,,,,142427706,2,2023/10/11 09:26:10+00,4715c4706dfa46ad98a5eabff6ccc9cd
120.74227406279,16.0185476574979,"9098501437",node,9.375,pharmacy,,Magallanes Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,142427706,2,2023/10/11 09:26:10+00,682ea0fe612c4b2bb25845293e361fe3
120.494708182314,16.0446966808283,"9101550602",node,9.375,clinic,,Divine Salvation Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,111342575,1,2021/09/17 15:15:33+00,536799e7e74b48a4a63bbb8303b335b4
120.653016852276,15.3236175602459,"9101774338",node,9.375,pharmacy,,Botica Villafuerte,,,,,,,,,,,,,,,,,,,,,,,,111347696,1,2021/09/17 17:38:19+00,25642550e1cc4df082311f2603f0cabe
120.6529645492,15.3231105389229,"9101774343",node,9.375,pharmacy,,Botica Villafuerte,,,,,,,,,,,,,,,,,,,,,,,,111347696,1,2021/09/17 17:38:19+00,ea02d54e11f64c689fa47099cdfa2dd2
